author,published_at,like_count,text,public
@MohSunan-k8c,2025-09-28T15:15:47Z,0,"Harusnya MBG itu buka banyak pekerjaan: (1) tukang Masak (2) sopir pengantar makanan (3) penyedia bahan baku seperti ayam, buah, dan susu (4) lama-lama suku cadang MBG berkurang dan bisa habis, maka perlu ada devisi penyedianya sedemikian rupa para petani , peternak dan industri susu itu bisa menikmati manfaat MBG.saya pribadi mulai merasakan persedian susu kotak di Super Maket makin berkurang.susu tersebut untuk cucu saya (Moh. Sun an-tukangkayu-Banyuwangi-Jatim)",TRUE
@DillahAchmad,2025-09-28T15:04:54Z,0,Proyek MBG jika tdk melalui yayasan  angka menu sampai siswa bisa mencapai 11-12 K /porsi,TRUE
@ohmnanens7830,2025-09-28T13:22:10Z,0,"Semenjak kampanye mbg mjd program unggulan,yg ternyata mmg begitu banyak anggaran yg di gelontorkan,dan itu bisa mjd cara pak Prabowo membayar untuk pendukung2nya,dg cara mrk Bancakan uang Negara,, Nauzubillah....",TRUE
@taniasrichannel569,2025-09-28T12:28:51Z,0,itu Fakta di Wonogiri bgt juga cocok bgt,TRUE
@supriyonosupriyo5173,2025-09-28T08:34:35Z,0,Klu yg dapat proyek tray nya kira2 siapa ya...?,TRUE
@blackganteng1836,2025-09-28T05:39:02Z,0,Aw!!,TRUE
@zainuddinzainuddin6669,2025-09-28T03:41:31Z,0,"Banyak dapur tidak standar, bangunan harusnya 20 x20.",TRUE
@OmPaul-r5p,2025-09-28T02:03:21Z,0,MBG proyek pensiunan para jendral yg di berikan prabowo orde Baru jilid 2,TRUE
@ZufarZufar2013,2025-09-28T01:07:19Z,0,Pokoknya setiap ada proyek pasti ada korupsi.,TRUE
@alfiahbe7590,2025-09-28T00:41:37Z,0,"Semakin besar anggaran semakin besar peluang pejabat ,anggota dewan memanfaatkan anggaran tsb .tdk sedikit anggota dewan di daerah yg punya dapur mbg atau nenyuplai bahan mbg dan tentunya peluang anggaran tsb di korupsi",TRUE
@SamsungJ2pro-jw5zx,2025-09-27T22:35:22Z,0,Program MBG bagus tp pelaksanaannya harusnya tempo bantulah gimana pelaksanaannya yg  bermanfaat bukan mencari cari kekurangannya harus seimbanglah jd profesional.akan lebih menarik tuk dibaca...❤,TRUE
@gajahkencono4295,2025-09-27T13:45:21Z,0,MBG bagi bagi proyek barang habis pakai mudah dikorupsi hasil nggak jelas buang buang uang ujung ujungnya pajak naik.,TRUE
@SigantengKayabanget,2025-09-27T13:04:30Z,0,صَلَّى اللهُ عَلَى مُحَمَّد<br>(Shallallahu &#39;Alaa Muhammad),TRUE
@Ramadhan2024-km8hr,2025-09-27T04:15:00Z,0,"Lebih baik dikelola sekolah, krn mrka lebih menguasai permasalahannya",TRUE
@KhoirulUmam-u7d,2025-09-27T03:58:29Z,0,Saya harap program MBG di hentikan saja sebelum rakyat berbondong2 berdemo..ganti saja program MBG dengan bantuan paket bahan &amp; lauk mentah gratis ke setiap orangtua/wali murid supaya di masak masing2 di rumahnya.,TRUE
@awanwarnawan1562,2025-09-27T03:25:07Z,0,Ada program baru pasti ada korupsi baru. Mendingan utk biaya menggratiskan sekolah di swasta,TRUE
@PurwadhiAdhiNugroho,2025-09-26T23:37:39Z,5,"Sy pelaku usaha UMKM yg punya pengalaman ga bagus di BGN ketika mencoba mendaftar utk jadi penyedia, petugas di BGN tdk memberi peluang, infonya proyek/ program ini prioritas utk Timses/Partai tertentu, selaku bg penyedia  sy &amp; rekan2 pelaku UMKM penyedia makan minum di kelurahan2 di Jaksel lewat platform e-makanminum punya Pemkot Jaksel berharap di berdayakan,  dlm penyediaan makan minum kami melibatkan warung2 makan &amp; pembuat kue di lingkungan sekitar tenpat tinggal kami. Ini benar mengkonfirmasi apa kelakar tim bocor alus bahwa ini PROYEK bukan program 😁 &amp; sangat berpotensi jadi ajang baru KORUPSI",TRUE
@uoeruer,2025-09-26T23:12:42Z,0,"Usulan Saya ke Bapa Presiden Prabowo...MBG dibuat perdapur cukup 250 PORSI SETIAP HARI, agar urutan penyajian makanan tidak terlalu  panjang dan jarak makanan matang ke murid untuk dimakan waktunya singkat dan jauh dari durasi waktu untuk Basi, dan berikan pada usaha rumahan lingkungan sekitar sekolah, ITU BARU BENAR PERKATAAN PERTIMBUHAN EKONOMI LOKAL, jangan BERBOHONG karena yg menikmati bukan Rakyat usaha rumahan tempat makan tapi ORANG2 TERTENTU YG DAPAT PROJECT DAPUR.",TRUE
@hugomariakwartiandono1489,2025-09-26T21:13:27Z,0,Dulu saya nggak suka Tempo....ternyata independen ..semangat,TRUE
@waenibewaenibe3747,2025-09-26T13:09:27Z,0,Bagaimana bergizi dngn anggaran 10 rb. ? 😂😂 nasi padang 12.000..nasi semangkuk plus ayam goreng 1/2 potong.,TRUE
@Hady_Sistani313,2025-09-26T02:12:16Z,0,"Licik cari jualan nasi bungkus dijual rakyat anak sekolah disuapin dikit modal dari Rakyat, ini rakyat di bisniskan manipulatif  kendaraan politik baru",TRUE
@suryadisuli4145,2025-09-26T00:33:57Z,0,Susah di indonesia....semua dibikin proyek....ujung2nya dikorupsi....akhirnya kita rakyat kecil makin menderita.....ini MBG....harus diberikan berupa uang atau sembako ke orang tua siswa masing2 ini akan lebih efektif,TRUE
@SangFajarku,2025-09-25T16:32:16Z,0,Pantasan Presiden tdk mau hentikan MBG ternyata banyak Rupiah masuk ke kantong tim sukses,TRUE
@hartononakula3343,2025-09-25T15:50:11Z,1,MBG merupakan program politis yg sangat cerdas untuk mengikat calon pemilih pemilu di tahun 2029 yg kedepan akan jadi pemilih pemula yg rata2 pelajar,TRUE
@gatotwidodo1881,2025-09-24T05:43:25Z,1,bisakah di ulas lagi cerita ini ..karna MBG INI MERACUNI SISWA SISW INDONESIA,TRUE
@anggidondon,2025-09-22T12:29:52Z,0,sehat - sehat selalu abang - abangku sekalian,TRUE
@l_z1478,2025-09-20T12:12:05Z,0,Makanan ✅<br>Bergizi ✅<br>Gratis ✅<br>Untuk yg tidak mampu ❌<br>Untuk elit dan murid yg tak butuh 🥸 hmmm.....,TRUE
@worosuryadi9812,2025-09-20T08:07:36Z,0,"Bismillah, sy hanya sebagian rakyat kecil, yg memilih berfikir positif dan husnuzdon, smoga program MBG bs berjalan sesuai dg aturan yg ada. <br>Siapapun yg mendukung program ini, smoga mrk berniatan baik &amp; tdk merugikan pihak mn pun.<br>Ya Allah lindungilah bpk. Presiden dg semua program2 yg beliau gagas🤲🤲🤲",TRUE
@RusdyBoy-k7w,2025-09-19T01:17:44Z,0,Pas itu bang👍.   proyek  MBG  untuk di Kkn,TRUE
@Map17-t9c,2025-09-17T19:31:57Z,1,Sarana untuk korupsi,TRUE
@TgkAceh-v3x,2025-09-17T14:31:53Z,0,Setuju.....,TRUE
@RaniaReginaChannel,2025-09-17T03:19:36Z,1,Ga bakal maju selama para penguasa tidak bertobat,TRUE
@LaluSaifullah-g3i,2025-09-16T13:24:25Z,0,Trimakasih pk prabowo dengan adanya mbg perekonomian masyarakat meningkat harga sayur2an daging . Ekonomi kerakytan meningkàt,TRUE
@choaniyo,2025-09-16T11:41:00Z,0,sayangnya pegawai mbg..gajinya kecil,TRUE
@hamzyize,2025-09-15T05:34:23Z,0,"negara lain yg lbh maju juga ada program gizi gratis... lihat juga sisi positifnya..penciptaan lapamhan kerja, sektor prtanian yg positif.... cangjem org tempo rusak kabeh..nyinyir... coba deh kalau program ini berpotensi korupsi, apa tatakelola yg sdh dibamgun.... jangan satu sisi doang...",TRUE
@hamzyize,2025-09-15T05:30:14Z,0,Tempo...coba feh sisi.lain yg lbh positif isinya.... muak juga lama lama dengerin tempo...,TRUE
@D3vkhan,2025-09-14T07:57:56Z,0,Mkn gratis tidak cukup buat meringankan beban org tua 👃,TRUE
@deteksirumah5811,2025-09-14T02:25:09Z,0,"Bocor Alus tempo Bahas juga dong proyek SMART TV seharga 26 juta, siapa saja yang menyediakan smart TVnya bagaimana pengawasan penunjukan pengadaannya? Di tunggu podcastnya",TRUE
@faqihwijaya5202,2025-09-12T03:14:10Z,0,Telusuri aja pasti ada antek2 mulyono juga yg ikut andil😂,TRUE
@gunawanwijaya8608,2025-09-06T04:16:53Z,1,Pajak naik buat bayar mbg tapi duit mbg ga balik ke masyarakat yg bayar pajak. Kelar idup indonesia.yg teriak cinta Indonesia cuma teriak doank.,TRUE
@arifalhitamin6523,2025-09-03T00:15:03Z,0,Bg dikusi jg dong perihal kematian kemelu,TRUE
@arifalhitamin6523,2025-09-03T00:15:03Z,0,Bg dikusi jg dong perihal kematian kemelu,TRUE
@ilyassiraj4907,2025-08-30T22:16:46Z,0,Tempo kok jadi kayak gini ya?,TRUE
@PendyEffendy-l3b,2025-08-29T09:02:34Z,0,MBG hanya program dipaksakan untuk memperkaya orang orang dilingkungan istana..,TRUE
@Nephilimofearth,2025-08-28T21:33:12Z,0,116T dana kak pertahun buat MBG😂😅<br>KOCLAKKK,TRUE
@PenaHitam-d6b,2025-08-28T02:46:03Z,0,"Saya pribadi lebih memilih SEKOLAH GRATIS dibanding MBG<br>MBG melibatkan lebih banyak pihak dan lebih komplek prosesnya sehingga banyak celah penyelewengannya , terbukti beberapa kasus siswa justru keracunan setelah menyantap MBG , manfaatnya pun &quot;hanya&quot; sesaat ....<br><br>Sedangkan SEKOLAH GRATIS , manfaatnya jangka panjang bagi anak bangsa, orang tua mereka pun bisa memanfaatkan uang jatah sekolah anaknya untuk membeli kebutuhan dapurnya selagi anaknya sedang di upgrade otaknya",TRUE
@nkrihargamatiislam8203,2025-08-26T18:46:37Z,0,🌟 MISI 🌟perintah presiden prabowo anggota dpr ri  bayarin gratis bergizi  makanan gratis massa  buruh rapbn 2026 jakarta  bergizi masasiswa 🇦🇹✅✌️😎,TRUE
@DyahMeiyanti,2025-08-26T00:15:04Z,0,Setuju...<br>Proyek ini. Bukan program<br>Banyak tangan yg comot,TRUE
@aryasaputra3159,2025-08-25T01:49:08Z,0,"Benar bang hanya orang 2 yg berkepentingan aj yg BS msuk untuk mengelola, kami UMKM dan jg petani TDK BS msuk untuk bergabung,kaya makin kaya yg miskin makin miskin",TRUE
@rudynugroho7314,2025-08-24T08:05:01Z,0,bapak saya dari muda sampe meninggal langganan tempo sampe saya pun masih langganan melanjutkan karena beritanya sangat bermutu,TRUE
@GregoriusNcihik,2025-08-21T03:31:55Z,0,"Kami didesa pk sangat bersyukur dgn program MBG,karena kami tanam sayur ada yg beli,buah buahan ada yg beli..Negara maju sj  seperti Jeoang,Korea,China,India makan bergizi jga.<br>Apax yg salah...",TRUE
@Mywords73,2025-08-18T00:26:55Z,0,Seperti itulah Indonesia...Siapa yg berkuasa maka segala fasilitas dan kemudahan akan dinikmati oleh para penjilat dan pendukungnya...😅😅😅<br>Dan masalah apakah akan dikorupsi maka tunggu aja setlh yg berkuasa berakhir masa jabatannya...<br>Pasti ditahanlah para pendukungnya yg korupsi oleh Pemerintah yg baru nanti..<br>Tunggu aja drama politik dan uang sekarang Krn pasti akan ada giliran nya...😅😅😅,TRUE
@putraradja-f3w,2025-08-17T12:51:15Z,0,"Jgn lama2lah, bubarkan pemerintah saat ini",TRUE
@HeriHasan-l1w,2025-08-17T00:45:31Z,0,"Makan gizi gratis bagus, kesejahteraan rakyat harus di pikir kan juga  pak Presiden Prabowo, ciptakan lapangan kerja dan iklim ekonomi yang baik pak presisen Prabowo.",TRUE
@brocablaxs5584,2025-08-14T00:17:19Z,0,Pemilik yayasan rata2 org berbintang atw bekas timses wkwk,TRUE
@kristantiwidodo-l3w,2025-08-11T13:52:30Z,0,Selalu korup korban hutang,TRUE
@Riyanto-kc1yi,2025-08-11T03:14:14Z,0,Sungguh ngeri negeri ku.<br>Layar depan kelihatan baik; layar belakang apapun namanya pasti dikorupsi.Banyak bukti,TRUE
@moneyheist601,2025-08-09T10:53:03Z,1,"bayangin piringnya aja mau impor 😂 berrti mau cuan lagi itu, modal APBN",TRUE
@Saya.palestina,2025-08-07T23:07:50Z,0,"Saya rakyat biasa, netral, saya tidak serta merta mempercayai ini, boleh tidak, pimpinan BGN juga di panggil ke podcast ini, supaya bisa melihat dari 2 sisi juga, jadi bingung kalau gini, sebetulnya MBG ini sangat bermanfaat untuk anak2 yg tidak mendapat uang saku di sekolah😢",TRUE
@MuhammadKusmana,2025-07-31T10:46:52Z,0,Tabiat bernegara:? Program kerjanya dijadikan proyek dan dimonopoli oleh  pemenang pemilu.  Pihak lain seperti tidak punya kompetensi menangani program...,TRUE
@gilamakan9851,2025-07-30T14:22:44Z,0,Ayyyoo koropsii...😂😅,TRUE
@ahmadguruh5134,2025-07-25T03:01:07Z,6,"TOLONG !!!!!!!<br>Di adakan PROGRAM PEMINDAHAN WARGA NEGARA, krna gw pengen ikut.<br>terlalu di negara ini setiap hari berita korupsi mulu,, kerjaan tiap tahun tambah susah, biaya hidup naik terus..",TRUE
@Utang10.000T_bangkrut,2025-07-11T04:29:16Z,27,Pemborosan berkedok efisiensi..!!!,TRUE
@cvdinamika9634,2025-07-01T07:33:38Z,0,"mbg kenapa gak transfer ke rekening pelajar kjp/kip. dll.. !!,,  10 ribu x 30 =300 ribu. bisa buat belanja uang dapur orang tuanya, masak buat anak2 nya,. !! :) :)",TRUE
@cvdinamika9634,2025-07-01T07:32:14Z,1,"mbg kenapa gak transfer ke rekening pelajar kjp/kip. dll.. !!,,  10 ribu x 30 =300 ribu. bisa bat belanja uang dapur orang nya bisa masak buat anak2 nya,. !! :) :)",TRUE
@EsSembilan-b9f,2025-06-21T06:17:06Z,0,Saya sangat mendukung bocor alus.yang berani kritik kebijakan.pemerintah. karena pengelola uang negara.petugas urus negara hrs diawasi,TRUE
@cahjetstar7488,2025-06-16T05:54:25Z,1,"Padahal ada masukan untuk kasih uang nya langsung ke orang tua nya saja. Pantes gak bisa, la ini proyek bukan program. Jadi siapa yang mau jadi pengusaha ya bisa ambil proyek ini. Hadeh....!!!!",TRUE
@suheniwatisugiri3649,2025-06-15T03:05:32Z,0,"Iyalah pasti, krn gurunya kan berkuasa 32 th.... klu diberi julukan ”sudah membudaya&quot; marah.   Ttpi kenyataannya tak begitulah sama saja berlanjut teruuus n teruuus.  Rakyat ini teruuus merasakan nano nano..... nano nano yg membuat rakyat menderita.",TRUE
@tableandrecords,2025-06-14T09:28:54Z,1,Kan memang benar program makan gizi gratis yg dukung dan pejabatnya konoha juga harus &quot;makan&quot; bergizi juga 😂,TRUE
@yoyoman14,2025-06-13T12:12:55Z,0,"Pdhl bgus bgt progamnya, shrsnya ada  UU khusus yg menentukan jumlah gizi, gk harus langsung sesuai tetapi dpt secara bertahap tergantung dana pemerintah dan juga ada harus ada SOP yang jelas untuk melindungi siswa yang mendapat MBG contohnya kepala sekolah harus makan terlebih dahulu untuk menguji cobanya baru kalau dirasa aman siwa boleh makan u menghindari kercaunan dll",TRUE
@rpropertychanel3760,2025-06-10T03:48:35Z,1,"Menyiapkan dapur, menyiapkan sanitasi, menyiapkan team ahli gizi,  membentuk badan hukum pt,cv, menyiapkan kendaraan angkut, blm supply kebutuhan makan, dananya disuntik trs kaburr",TRUE
@rpropertychanel3760,2025-06-10T03:25:15Z,0,Revolusi,TRUE
@NurjanahNurjanah-gs2yo,2025-06-09T02:23:39Z,1,Turun presiden omom,TRUE
@mawarraja,2025-06-04T06:00:10Z,1,"Sehat2 para jurnalis Tempo. MBG diberhentikan saja, anaknya makan bapaknya di PHK. Sahkan saja UU Perampasan aset para koruptor yg memiskinkan negara.",TRUE
@as.september1996,2025-06-02T03:39:31Z,1,Awas diserang buzzerRp di komentar 😂,TRUE
@isnaeniyeti1520,2025-05-28T15:09:57Z,1,"Nepotismae sangat kental di dalamnya jadi namanya Proyek Makan Buat Garong dari uang Negara, .<br>Tenang saja Pak Prabowo SAYA SUDAH DI SINI teriak si Samsul yang begitu lantang",TRUE
@heryatiheryati9678,2025-05-27T21:05:30Z,0,"Kenyataannya banyak phk,anak2 juga ada yg keracunan mbg,ada yg makanannya gk di mskan,yg di buang dll.😂",TRUE
@heryatiheryati9678,2025-05-27T21:02:13Z,0,"Kalo waras mendingan  orang tuanya yg nganggur dikasih kerjaan dengan gaji yg memadai untuk menghidupi keluarganya.Anaknya dikasih makan siang gratis,tapi orang tuanya banyak di phk.Gimana sih?",TRUE
@LoiszenoSeno,2025-05-26T12:06:46Z,0,Sebetulnya dari awal Kami dari kubu GAMA sudah menduga dan mengingatkan bahwa PROGRAM MAKAN BERGIZI GRATIS susah diterapkan sesuai niat dan tujuannya karena selain faktor biaya dan distribusinya memang lebih berorientasi proyek buat TIM SUKSES 02 Jadi tidak perlu kaget kalau prediksi dari awal menjadi kenyataan.,TRUE
@FaizFaiz-ox6iw,2025-05-26T02:54:20Z,0,Contoh MBG dari jepang itu pasti lebih efisien. Tapi di Indonesia memang di buat tidak efektif biar oran2 tertentu dapat menikmati.,TRUE
@junaidiachmad3658,2025-05-26T00:27:14Z,0,"Kita hanya tidak kebagian uang korupsinya saja,, kalau korupsi bagi2 lah",TRUE
@ManB4,2025-05-25T23:06:55Z,0,"CEK WIDODO MAKMUR, KUBU BANTENG PENGUASA JATENGH !",TRUE
@teddyiesmail1239,2025-05-24T18:49:38Z,0,"Bagaimana dengan Danatara nanti nya ,jangan sampai jadi project masa depan nich ,China begitu maju technologinya ,indonesia tambah maju korupsi nya.",TRUE
@DewaBujana-e5f,2025-05-22T02:31:47Z,0,Wowo Wiwi 11 12 Ternak Koruptor,TRUE
@titinpapey5261,2025-05-17T15:03:13Z,0,"<a href=""https://www.youtube.com/watch?v=a2WXt0aW76g&amp;t=1814"">30:14</a> nice ini yng betul 🎉🎉🎉",TRUE
@boyjon2655,2025-05-17T03:34:26Z,0,George Soros senang melihat media ini.,TRUE
@sriharyati8525,2025-05-16T01:04:27Z,2,Ya Allah tunjukkanlah dan bukalah segala keburukan/kecurangan yang dilakukan oleh orang&quot; Dilingkaran proyek MBG... Engkau yang maha kuasa.. Apapun dapat terjadi atas kehendakmu. Amiin ya robbal&#39;alamin,TRUE
@muktaraja5211,2025-05-14T09:19:17Z,0,Betul sekali bro ? 😩,TRUE
@sudiono5618,2025-05-14T07:33:26Z,0,Maaf bapak presiden bapa bilang program MBG sudah dilaksanakan 90 % lebih kenapa nyatanya ditiap  kabupaten belum direalisasikan?,TRUE
@financeconsultant391,2025-05-13T12:07:12Z,2,Program korupsi berjamaah,TRUE
@LintangHaira-vz5bh,2025-05-13T09:22:59Z,0,Semangat abang2 te<br>Mpo masa mendukung menyala terosssss😊😊😊,TRUE
@maz_khan89,2025-05-13T06:13:01Z,0,"Masih gak percaya yang teror jurnalis media tempo gak di tangkap😂😂😂, padahal mudah sekali nangkep pelaku teror itu... Sekelas kapolres saja bisa kalau niat😂 nangkep mah, Setidaknya tangkap lalu interogasi maksudnya apa tujuan nya apa &amp; siapa dalang nya. Biar masyarakat tau!!!",TRUE
@syaidun3387,2025-05-13T01:21:42Z,0,Tempo ini memang keren ...,TRUE
@Labib-z8h,2025-05-12T13:05:31Z,0,"Coba bocor alus melakukan investigasi mbg ini ke bawah, ini program triliunan rawan dibuat bancakan",TRUE
@FirjunFM,2025-05-12T12:21:19Z,0,"Weleh2.. ini kalau memang dengan kurang dari 10rb saja sudah cukup memenuhi standar gizi dari BGN apakah ada masalah?<br><br>Kalau keracunan, bukankah sudah ada petugas SPPG di dapur yang melayani MBG?<br><br>Sangat disayangkan kalau responder dilayar kaca ngangguk2 saja menjadi penggiring opini...",TRUE
@imamsuimamsu4150,2025-05-11T09:39:50Z,0,Bener emang...masak tapi nggak pernah mateng.,TRUE
@ngobrolsantailiterasi1053,2025-05-11T04:37:15Z,0,Kak..salam dari Sulawesi Tenggara. Kok makan bergizi untuk anak bayi umur 10bulan. Di kasi nasi kuning ikan cakalang goreng dan terlur goreng..kita kita gimana pendapat nya,TRUE
@supriantodbu4394,2025-05-11T01:38:05Z,0,"Mudah di terka dari awal.... Siapa yg di untungkan, siapa yg di buatkan pekerjaan, walaupun semua itu tdk efektif dan sia sia.",TRUE
@seobinnie0,2025-05-10T05:38:59Z,0,"Ini mah bukan makan bergizi gratis, tapi makan beracun gratis",TRUE
@LinLin-b4b,2025-05-09T16:58:34Z,0,Telurnya..bau./kedaluarsa😡😡,TRUE
@Malifut1234-f5e,2025-05-09T13:03:40Z,0,"blng makanan bergizi, tapi buktix kami di halut, makananx ikan terii ,",TRUE
@AshEcho-j6k,2025-05-09T09:37:31Z,0,CUAN CUAN CUAN. DAPUR CUAN APBN TEKOR 1 HARI 1T 1 TAHUN SEKIAN T. CUAN CUAN CUAN MARI BIKIN YAYASAN MBG,TRUE
@nuniputu-gp5xe,2025-05-09T08:01:33Z,0,Nepotisme di Indonesia sangat besar akibatnya profesional kurang berhasil,TRUE
@AMVRUMORS,2025-05-09T06:37:37Z,1,Antek George Soros,TRUE
@AyiSupratman,2025-05-09T05:53:27Z,7,Mkn bergizi itu lahan korupsi,TRUE
@alphacentauri8901,2025-05-08T11:14:25Z,0,Di tempatku rumah yg jadi dapur buat nyiapin makan gratis adalah rumah dari keluarga timses bupati pemenang pemilu dari partai Gerindra,TRUE
@liliherli3680,2025-05-08T04:17:52Z,0,"Dari awal saya sudah menduga, pasti hal itu akan menjadi proyek orang2 prabowo",TRUE
@rusdianto9233,2025-05-08T02:54:35Z,0,saya dari awal proyek mbg ini banyak mengalir dan bocor dimana mana,TRUE
@EfronRenegadeOfficial,2025-05-07T14:37:26Z,0,"di daerah saya makan gizi gratis nya ayam suir,buahan ada yg tidak layak konsumsi(busuk), memang proyek gratis tanpa usaha banyak. nasi saja kayak masakan nasi warung emperan ,sayuran nya pun gitu...gila benar proyek ini, ayam suir pun tidak nyampe potongan yg besar...duh kasihan anak anak di tipu proyek ini,dan lebih miris nya bnyak anak gak mau makan krna tidak sesuai namanya makan gizi, dan ya makanan itu yg di malan cuma di kumpulin buat jadi makanan ternak/peliharaan..🤔🤔☺️😔😔🙃",TRUE
@TaufikHidayat-st3ly,2025-05-07T13:48:34Z,0,Bongkar ja bang,TRUE
@koostadisoorjo8066,2025-05-07T10:42:16Z,0,Jangan2 media tempe sudah mengajukan proposal ke Prabowo .......tetapi ditolak 😫,TRUE
@baltasartasar5346,2025-05-07T09:30:55Z,0,Program makan bergizi apa di jlnkan di seluru wilaya indonesia ataukah di daerah&quot; / wilaya&quot; tertentu ? klu memang merata di semua wilaya ko tidak terasa .. !!!,TRUE
